city;subject;shop_id;latitude;longitude;distance_adm_cent;count_population;pop_dens;count_shop_id_city;dist_shop_id;count_shop_id_km;dist_competitor_1;dist_competitor_2;dist_competitor_3;dist_competitor_4;min_dist_tertiary;min_dist_secondary;min_dist_road;min_dist_primary;min_dist_footway;n_traffic_signals;min_dist_traffic_signals;n_parking_space;min_dist_parking_space;min_dist_parking;n_parking_entrance;min_dist_parking_entrance;n_parking;n_bus_stop;min_dist_bus_stop;n_tram_stop;min_dist_tram_stop;n_apartments;min_dist_apartments;n_house;min_dist_house;n_residential;min_dist_residential;n_dormitory;min_dist_dormitory;n_terrace;min_dist_terrace;n_industrial;min_dist_industrial;n_office;min_dist_office;n_cinema;min_dist_cinema;n_marketplace;min_dist_marketplace;n_restaurant;min_dist_restaurant;n_nightclub;min_dist_nightclub;n_university;min_dist_university;n_college;min_dist_college;n_fast_food;min_dist_fast_food;n_food_court;min_dist_food_court;n_bank;min_dist_bank;n_fuel;min_dist_fuel;sale_k
Ясный;Оренбургская область;919;51.03;59.89;4.742241037865647;15675;8730.515270605174;3;812.0157193432691;1;784.1721576928556;1099.98899999941;10000.0;10000.0;216.1809317664176;216.1809317664176;0.0;46.23293450704743;908.723640662492;0.0;0.0;0.0;0.0;743.4563458958138;0.0;0.0;1.0;0.0;0.0;0.0;0.0;23.0;533.0300365039444;1.0;889.7961785822803;10.0;180.87705604326598;0.0;0.0;0.0;0.0;3.0;312.8597898153082;1.0;729.3780439831787;1.0;764.8370503381083;1.0;686.2487065909829;0.0;0.0;0.0;0.0;0.0;0.0;1.0;354.0058621215497;0.0;0.0;0.0;0.0;0.0;0.0;1.0;108.21800134359819;0
Ялуторовск;Тюменская область;920;56.65;66.31;0.8029739541162031;39837;;4;912.7941785685883;1;507.83469413768097;627.0582208894726;10000.0;10000.0;450.30058859181344;119.68220639499218;0.0;2246.832529096899;145.46651303966934;9.0;295.8796184552739;0.0;0.0;301.6705990696423;0.0;0.0;22.0;29.0;210.93101744078385;0.0;0.0;75.0;1.2394999800915938;1429.0;43.11498970825181;0.0;1229.248909859393;0.0;2813.888606308442;0.0;0.0;11.0;687.8510498134401;0.0;0.0;1.0;246.07143839582008;0.0;1653.389990466907;0.0;0.0;0.0;0.0;1.0;854.5888728836609;1.0;700.1959531579927;2.0;385.19587141856795;0.0;0.0;1.0;286.1656025830975;2.0;981.7691548611908;0
Липецк;Липецкая область;921;52.59;39.54;0.1381521642139577;509735;10311.053851944398;49;373.50151636841804;3;188.5599226984483;316.2246037389401;334.25463423151274;10000.0;104.93025629965679;313.4655969889684;3493.226148866701;2668.971262396954;32.88301192365452;9.0;379.26970791188063;0.0;0.0;84.16805063112804;0.0;2536.372429620073;24.0;26.0;119.87460812835484;1.0;987.4430555640158;57.0;86.66202251326462;154.0;776.2426496959451;1.0;170.0808692203907;1.0;808.1822971268538;0.0;0.0;0.0;1932.329607306281;0.0;1902.1983800270261;1.0;143.002334164845;1.0;608.4619731630631;1.0;781.7702788587259;1.0;253.16782326680183;0.0;1836.685479491063;12.0;470.4126675904454;4.0;644.4125570672384;0.0;0.0;8.0;201.78796011264802;1.0;93.05577745865082;1
Октябрьский п;Челябинская область;922;55.08;61.81;0.3351764101499412;19788;;2;874.5987496649662;1;173.91465908612543;949.9092757668164;10000.0;10000.0;181.99314893052917;0.0;0.0;0.0;190.3714485594376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;156.777192219216;0.0;0.0;0.0;0.0;0.0;0.0;142.0;8.165519647055204;0.0;0.0;0.0;0.0;11.0;580.3116872517912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
Кострома;Костромская область;923;57.74;41.01;0.06328500575965891;643324;42331.16890202416;26;544.8923214780745;2;363.28042769880295;10000.0;10000.0;10000.0;143.32286958725322;228.29591505481446;1997.089482904044;236.41726866465766;42.59880255173411;7.0;137.62071488465142;0.0;0.0;163.32469943383703;0.0;5330.813183088566;21.0;32.0;169.9051937222889;0.0;0.0;234.0;2.999419229082203;444.0;231.0343243354717;0.0;1302.6354951514627;1.0;976.2743460088012;0.0;0.0;3.0;468.1433501062395;1.0;883.0408457072682;1.0;385.47141865353785;1.0;199.52635570040007;0.0;2401.0961231595184;0.0;2960.904179280431;0.0;2989.681998804037;4.0;376.8859963580978;1.0;731.293586982335;0.0;0.0;3.0;146.508926161001;3.0;279.6773162256628;2
Дзержинск;Нижегородская область;924;56.24;43.49;0.6019811884809981;231797;19822.885953784044;35;436.87570345142854;4;456.76887206788496;859.2905759404022;10000.0;10000.0;106.39127998442076;45.334111784721784;2375.6114599119;8166.36827004147;53.20362425879654;8.0;107.42391960811173;0.0;0.0;523.4997098586;0.0;0.0;9.0;34.0;50.73132276388792;0.0;0.0;11.0;155.74326215332422;6.0;502.1144557318229;0.0;2258.508194565831;0.0;0.0;0.0;0.0;2.0;618.7078390405708;0.0;3224.343635004169;0.0;3362.230652982921;0.0;2095.322969864941;0.0;1590.8809047379405;0.0;3898.881118647445;0.0;2149.7048985147007;1.0;789.9868595226843;0.0;1434.4142907805008;0.0;0.0;0.0;1230.7521233048506;2.0;748.0662474013855;1
Лесной;Свердловская область;925;58.62;59.76;2.0417562298876475;49056;9262.795489778293;5;506.8613636895521;1;10000.0;460.0007676010144;10000.0;10000.0;794.7099797386867;98.88544983075852;0.0;3782.870890887672;249.68430052585617;3.0;290.44446122253464;0.0;0.0;526.0170160941138;0.0;0.0;5.0;1.0;780.9612257188711;0.0;0.0;20.0;137.3482404630176;0.0;1671.0334661358972;13.0;158.14190893742187;0.0;0.0;0.0;0.0;0.0;2378.625167802868;0.0;0.0;0.0;1652.5501323564426;0.0;1580.1369952450077;0.0;2463.809850893689;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1079.5490065247343;0.0;0.0;1.0;487.2565262953572;1.0;895.2039427686726;1
Саратов;Саратовская область;926;51.61;46.02;0.06228684406839468;844858;10173.704564170755;71;463.6097204123085;4;438.4271636168662;10000.0;10000.0;10000.0;883.9609979359942;33.114733134521195;940.4938492650683;3022.0959453862065;171.38437331626972;4.0;112.63796641975617;0.0;0.0;63.11513124195418;0.0;7460.423253534344;35.0;6.0;473.5881536254258;0.0;1227.416629084491;106.0;55.97933475007535;0.0;1732.1191423770485;0.0;1407.3845202007956;0.0;2345.7949063465053;0.0;5305.9096203073605;1.0;746.0509719621706;0.0;2831.9964238413536;0.0;3434.7801603881812;1.0;844.9143633949881;0.0;1480.8461223123136;0.0;1918.6322603227493;0.0;4910.649710401496;0.0;2500.807597755693;2.0;213.23006954263766;0.0;3288.3522512874183;0.0;1076.806320069792;0.0;1110.898378665195;1
Екатеринбург;Свердловская область;927;56.78;60.54;0.36749814534089675;1468833;50308.272429465585;161;339.2041084236211;4;10000.0;675.5816936069194;10000.0;10000.0;750.3013817051577;172.08705301383515;7109.233939144065;2507.379422106547;49.22881282012144;4.0;180.57701537675862;0.0;1524.3510121683084;62.563841478574886;1.0;632.9257072168001;33.0;8.0;193.42802394039487;0.0;3627.95463453394;50.0;236.9062347058154;182.0;241.96334223996826;0.0;3707.059654723592;0.0;3214.80597457301;6.0;465.6390712841777;1.0;276.73152665636184;0.0;4430.619399466103;0.0;1632.5471661476142;0.0;2253.8967357068536;1.0;475.0957458176011;0.0;4691.480738948215;0.0;3128.616135881213;0.0;2447.8405443057104;2.0;822.9870624068875;0.0;4801.507097798456;0.0;1309.1678822817375;0.0;1137.9113249962475;2
Александровск;Пермский край;928;59.33;57.26;1.434570834185952;12841;;2;857.7807139121006;1;824.6128789120824;478.67652937618925;10000.0;10000.0;23036.59315630536;0.0;0.0;15599.176044645532;24699.160575732796;0.0;0.0;0.0;0.0;25705.823517434594;0.0;0.0;0.0;0.0;25959.934836373042;0.0;0.0;0.0;25968.372129463343;0.0;23925.605835307608;0.0;24889.606839240776;0.0;0.0;0.0;0.0;0.0;25272.62283678149;0.0;0.0;0.0;26261.845825175933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26115.770131088644;0.0;0.0;0.0;0.0;0.0;26443.850553088632;0.0;27131.04252236014;0
Чебоксары;Чувашская Республика;929;56.15;47.23;0.15856771235658168;492331;7051.126685640753;31;878.0502460821199;2;964.8033894739375;320.49024177269615;10000.0;10000.0;23.319786602542155;844.0651786247278;10787.726946388277;316.8332236689968;27.01328914087823;4.0;431.3046092245272;0.0;0.0;142.43723475893296;0.0;0.0;29.0;13.0;94.0930771752213;0.0;0.0;23.0;1.991055519023988;22.0;170.46154089738042;0.0;1193.0710396363886;3.0;495.8929594585013;0.0;0.0;2.0;327.0108752538305;0.0;3704.440758267649;0.0;1582.0690922610752;1.0;851.4362830204683;2.0;128.5140034981344;1.0;433.59063271455;3.0;449.46347619880027;1.0;421.57715077884336;2.0;311.535171307753;0.0;4343.818532899854;9.0;36.310814333477246;0.0;1659.8947774660348;0
Салават;Республика Башкортостан;930;53.36;55.92;1.5049504689955773;153181;45198.20980083341;14;528.2109100163623;4;289.7394316969384;444.9952032143479;10000.0;10000.0;37.13034270571526;1112.8719986907497;6851.862297399342;190.0114865607404;30.557894441045946;0.0;0.0;0.0;0.0;1246.403422334774;0.0;0.0;0.0;2.0;102.848829939148;10.0;62.35814656820636;1.0;766.4472660877597;1.0;81.19126490678214;469.0;3.8225427562786254;0.0;0.0;0.0;0.0;0.0;2582.2851047003705;0.0;0.0;0.0;1296.9260606489686;0.0;0.0;0.0;3939.2428453279435;0.0;0.0;0.0;0.0;0.0;2409.257120155608;0.0;3856.164205010881;0.0;0.0;2.0;189.17302753886105;0.0;1486.7317890128486;1
Челябинск;Челябинская область;931;55.15;61.38;0.21577924239833804;1202371;40085.95269747386;198;204.87671693008448;7;144.44299999981519;522.3351887533271;10000.0;10000.0;348.04379246177626;32.920620737486374;10884.089408563503;336.147457167874;48.94313916556463;20.0;89.04787233300961;0.0;0.0;85.98982811717975;0.0;0.0;40.0;35.0;58.62588276651658;3.0;822.6210823321837;77.0;8.298335147568697;0.0;1996.2625468018225;4.0;511.2179774650715;14.0;51.075400481493894;0.0;6221.584226269618;1.0;443.2386472483252;2.0;659.6513415942791;0.0;1240.3029782782414;0.0;1022.5185845733548;13.0;307.63645693703637;0.0;1255.7044739955495;13.0;479.47556244140037;5.0;373.66742778086206;16.0;63.171837496315;0.0;1295.043560805842;21.0;238.8047164101757;2.0;615.8286215037299;0
Хотьково;Московская область;932;56.25;37.97;0.3545645429537558;21349;3125.5230222132977;2;388.7262390215279;1;477.1265743213278;474.66212807114573;10000.0;10000.0;59.06062375050386;967.4398162847597;0.0;0.0;230.99577089702785;1.0;305.95775424078397;0.0;0.0;244.53358700123937;0.0;0.0;7.0;13.0;218.78177385612247;0.0;0.0;10.0;539.4064402539211;4.0;76.42138985832642;0.0;1246.5315494299525;0.0;0.0;0.0;0.0;3.0;729.4499826638762;0.0;0.0;0.0;0.0;0.0;0.0;2.0;188.65627863419547;1.0;998.7056912358113;0.0;0.0;0.0;1519.9175935369924;0.0;1469.4342721356632;0.0;0.0;1.0;349.4252728038575;0.0;1001.6724388764192;2
Тольятти;Самарская область;933;53.53;49.4;0.9370686033893142;707408;32024.295677395654;37;359.0073970323252;2;284.79727684260615;503.80758626279106;10000.0;10000.0;44.953763088438215;453.4951543835212;5740.959556228817;44.048742576671394;186.0176648061365;4.0;508.5614894324749;0.0;0.0;89.7988027097731;0.0;6587.247126391686;13.0;15.0;149.92299258258345;0.0;0.0;51.0;133.2629218105267;104.0;543.4645033088228;22.0;96.20106076316179;0.0;1125.084918885224;1.0;629.2688206512947;1.0;644.7251578139676;0.0;1072.0489167121405;0.0;2780.654183203369;0.0;1742.9649664405667;1.0;291.4798963399325;0.0;3214.506249704534;0.0;1574.1735486523748;0.0;1048.7808143117281;0.0;1139.9174063530766;0.0;0.0;1.0;551.0926415454131;5.0;561.5915945079047;2
Копейск;Челябинская область;934;55.1;61.61;0.2008686605844864;147573;5964.410471847704;15;571.973732482764;2;237.5260505648196;10000.0;10000.0;10000.0;451.01027117343705;42.72515854182194;433.40335422017785;2298.5585919453783;569.3039500441778;0.0;1334.9450596381728;0.0;0.0;992.6397371681377;0.0;0.0;1.0;0.0;1728.7622800579052;0.0;7282.5980842361;11.0;366.5571900081122;0.0;3027.3172668674115;9.0;308.63463882459286;0.0;0.0;0.0;0.0;0.0;2457.231462820564;0.0;1690.0035648386954;0.0;2043.4954173938047;0.0;2583.7139364401733;0.0;2380.846303327984;0.0;1985.4871220580087;0.0;2058.2518701841364;0.0;1213.2980417132405;0.0;2079.171088322902;0.0;0.0;1.0;856.3280742452832;1.0;725.5135707426547;1
Курган;Курганская область;935;55.45;65.37;0.04952810051879811;318045;5512.271279668461;38;385.0566705328275;5;396.58644070886555;291.6505223202935;10000.0;10000.0;158.05690979959473;38.007208490770545;4171.308103213748;529.6800676746675;353.2443720652508;9.0;404.90388226117204;0.0;0.0;490.66228185776976;0.0;4985.866625444977;4.0;5.0;435.41528875143183;0.0;0.0;12.0;140.62967980709834;0.0;2749.106863009949;0.0;1334.87947523269;0.0;1769.7594937933272;0.0;0.0;0.0;2924.1404766046753;1.0;376.8612441473648;0.0;2091.9533433296733;0.0;1329.2180902418645;1.0;886.5283188016499;0.0;8860.059154754324;2.0;198.4488856449799;0.0;1825.395289317448;0.0;3254.4521991917027;0.0;0.0;2.0;513.3914599523496;2.0;870.3236261311339;1
Октябрьский Башкирия;Республика Башкортостан;936;54.49;53.49;2.807920476936807;113929;17510.919237933893;13;467.85094969738265;3;413.50239973297744;251.90379313139553;10000.0;10000.0;37.33620728472231;224.5531261345581;0.0;195.68197844286968;102.95858169157452;5.0;244.08815168327493;0.0;0.0;267.0599577865106;0.0;0.0;5.0;15.0;178.00528162572257;0.0;0.0;125.0;59.481842030497646;469.0;100.56751438333704;29.0;37.33620728472231;5.0;155.69524445239148;0.0;0.0;1.0;626.303593570186;1.0;338.122541976489;1.0;993.6086781017236;0.0;0.0;1.0;881.8707926808695;0.0;2528.28215878642;1.0;671.3845608387588;1.0;213.1514623737209;3.0;448.26483556504166;0.0;0.0;4.0;338.7205796094788;2.0;779.0406404570343;1
Нягань;Ханты-Мансийский автономный округ;937;62.16;65.46;3.772748627342799;57765;;10;951.2729224200258;1;10000.0;55.55499999963368;10000.0;10000.0;41.58068306302675;232.5574500816555;4196.1208588194395;4191.316336440318;49.672472113986814;1.0;545.3117426671183;0.0;0.0;32.12731307210095;0.0;0.0;15.0;16.0;42.20385106190618;0.0;0.0;0.0;1332.9312244430353;0.0;2655.516817861571;0.0;2335.249212956715;0.0;3954.1005568050255;0.0;0.0;0.0;2986.390249588975;0.0;0.0;0.0;2190.6702683059584;1.0;101.99873551691326;1.0;122.11115895984163;0.0;2820.220989090665;0.0;0.0;0.0;0.0;0.0;2173.875175045735;0.0;0.0;1.0;262.58496799935904;1.0;453.4740111300544;0
Челябинск;Челябинская область;938;55.27;61.4;0.1467172075013716;1202371;;198;544.8923214774627;4;113.3104116307948;10000.0;10000.0;10000.0;67.55647859771014;133.74695888527978;9912.364823054102;1807.7266457494586;244.27656956349685;3.0;740.5303832196346;0.0;0.0;139.51740907183174;0.0;0.0;11.0;6.0;737.3266776514737;6.0;150.34083351790628;0.0;1517.9749370271065;0.0;2256.730289598122;0.0;1355.0660872777153;0.0;10400.917511923712;0.0;10002.726073969972;2.0;616.0517898710931;0.0;2094.6923628274967;0.0;2953.196375042801;0.0;8759.769548856044;0.0;2114.9751770862595;0.0;3907.5716954955797;0.0;8869.917559615771;0.0;1370.2642288303564;1.0;592.6763463546082;0.0;11450.882244655402;1.0;952.4118037943288;0.0;2197.237562696735;0
Брянск;Брянская область;939;53.33;34.29;0.16088040402734213;1210982;19447.89952060672;33;811.1790991699219;2;10000.0;542.166707112441;10000.0;10000.0;139.7672675718869;949.0625597209404;3630.2186315401455;309.36190590045584;127.41690994247244;1.0;339.1553216730701;0.0;0.0;477.2785642515123;0.0;0.0;10.0;11.0;303.01311842943636;0.0;0.0;188.0;3.4521490083996205;0.0;1184.8726614003886;0.0;1209.531493691068;8.0;175.26298770276523;0.0;1710.3982980984506;0.0;3379.1920646812764;0.0;15673.253708029917;0.0;2377.434179285411;0.0;1925.083262260578;0.0;1508.197143582031;0.0;10874.015349807614;0.0;2683.4702229630257;1.0;553.4886938736022;0.0;2318.556122014331;0.0;0.0;0.0;1509.2931416906122;0.0;1430.013967688031;1
Тюмень;Тюменская область;940;57.11;65.57;0.2012257576976707;768358;;107;344.62016308176027;5;407.48749888161746;380.05467444858704;10000.0;2288.1377360834654;362.915147311792;182.8859009542357;10078.789215288587;2140.931925900501;141.57998669300315;8.0;390.19766348080856;0.0;0.0;76.08456553760811;3.0;607.3530744750818;64.0;25.0;180.0262454200203;0.0;0.0;170.0;7.688879128029579;0.0;1064.4426613158855;0.0;1772.7684372820545;0.0;2802.4073697204217;0.0;8918.128021055056;0.0;1119.442009021738;1.0;762.1660155655935;0.0;1211.8730919339052;1.0;778.1721765865566;0.0;1118.9136467452195;0.0;1619.4609653209106;0.0;2837.3766890042493;1.0;943.018778084505;5.0;911.3779497027454;0.0;0.0;3.0;301.14962409964136;1.0;889.8825742067506;1
Великий Новгород;Новгородская область;941;58.51;31.24;0.08547361174070636;222868;25071.835105823047;12;446.93298309493684;2;388.0905456461088;160.24512088634808;10000.0;10000.0;146.85048247062173;377.08683367875517;1347.7594446799847;52.43804980158746;41.54044436230936;1.0;702.2703707889923;0.0;0.0;33.44275010918532;0.0;0.0;10.0;11.0;70.2261293408533;0.0;0.0;59.0;10.434960555794657;9.0;448.68742780041885;46.0;46.193343020173856;0.0;3430.377257235041;0.0;0.0;1.0;746.3118789946112;0.0;2208.7975777959628;0.0;2263.423280671318;1.0;221.50939116796815;1.0;984.2879663178273;0.0;2971.035420565312;0.0;1927.2279013854504;1.0;661.0786259799493;1.0;773.0960165457602;0.0;0.0;4.0;146.90234415122146;1.0;752.2589264030494;2
Омск;Омская область;942;54.95;73.45;0.10755754815446185;1960081;2846.051316341445;102;730.9653215358926;1;807.976762937758;239.85352527315482;10000.0;10000.0;1108.2260783437816;52.27124244854692;14744.921248712193;2102.167029290335;53.55722438819255;0.0;2104.647896066016;0.0;0.0;218.5207695216663;0.0;6346.425103626804;4.0;15.0;61.56492370593378;0.0;2677.113779200045;38.0;35.73590905336575;0.0;2412.040205974658;0.0;5514.162086152478;0.0;2781.3876493199828;0.0;15433.219549072204;0.0;1569.3613235313196;0.0;7199.311230125943;0.0;2101.9493540304425;0.0;4651.829240265222;0.0;1276.1667806945516;0.0;2078.0710431870457;0.0;3094.6250024761935;0.0;1326.6795575938293;0.0;2586.982027993857;0.0;0.0;1.0;103.98566916856936;0.0;1537.3711193323206;1
Саратов;Саратовская область;943;51.54;46.01;0.10054191343414765;844858;13626.87322542635;71;435.60221690940404;8;10000.0;678.5901689012929;591.7063920192498;10000.0;368.2063785875248;46.27820260669879;21.3580189055557;1035.2254309816437;26.150635503760057;36.0;47.82111494153721;0.0;0.0;63.452689200803526;2.0;456.73962607594217;101.0;25.0;215.31129005165351;14.0;205.11380703156064;204.0;17.77628043167213;2.0;370.06165327650734;0.0;1171.1019760921808;1.0;509.85850271063225;0.0;6456.902353480142;10.0;444.5677470642706;2.0;726.0653105500238;2.0;545.7312917801912;3.0;456.705169976569;4.0;717.9657470311336;2.0;682.526295652825;5.0;596.4667032751751;3.0;229.0512342043127;32.0;17.33651739397974;0.0;1236.2387836970975;24.0;30.62875318386113;0.0;1232.812975376776;0
Саратов;Саратовская область;944;51.57;45.97;0.1156538414753319;844858;14114.769576304265;71;268.7392375248291;3;10000.0;645.9687337481283;10000.0;10000.0;211.70892322729512;1290.6741222257494;197.41550619162868;824.2523000107358;117.31084959776962;3.0;826.4991663165155;0.0;0.0;125.22319540579807;0.0;4171.9369718066355;21.0;4.0;818.5228441718456;3.0;841.9518578711983;179.0;21.1728371961631;160.0;398.3617773927589;0.0;1889.3136864910928;0.0;1814.118161534816;0.0;7333.884688693622;1.0;992.2258951514838;0.0;1377.7521329747174;0.0;3265.6903815212745;0.0;1028.0396153927802;2.0;745.3287405600122;0.0;1452.867441137381;0.0;1122.989414121625;1.0;630.0903579512557;1.0;765.6648037156656;0.0;5738.663687114494;1.0;871.6123934066055;1.0;805.0207461559481;2
Калуга;Калужская область;945;54.5;36.27;0.0;1012156;20557.822780295282;26;463.07683550052974;2;769.5520631102654;786.3731263779681;10000.0;10000.0;496.5567980893457;32.67263239203536;1883.1110612787634;1355.065380428669;38.51716734881658;7.0;161.93058617918226;0.0;1729.9539772229034;138.291055464837;3.0;523.7740879389163;61.0;16.0;52.63743935261326;0.0;0.0;68.0;18.97587298157418;15.0;371.67970064525167;36.0;52.77898893520486;6.0;742.5464136001754;0.0;0.0;10.0;94.29878563489565;4.0;207.44665244801485;0.0;1702.4831155018576;1.0;731.0219041651161;0.0;1136.426528979823;0.0;0.0;0.0;1057.5941298053315;4.0;453.4727417292914;0.0;1183.1034057233169;1.0;727.8341898272662;1.0;935.7809804572796;0.0;1115.254107704337;2
Нижний Новгород;Нижегородская область;946;56.29;44.05;0.09321961768319803;3234752;10564.529781085272;89;830.3567804174713;2;854.8974092366936;905.4612889356421;10000.0;10000.0;50.735454109705714;1180.9707908752978;13231.692047693088;1535.8428246752505;51.61112916312453;10.0;266.38097236041983;0.0;14422.051872274831;391.3883220134347;3.0;543.1249952909999;37.0;30.0;60.82819036097661;0.0;1315.3695443614486;169.0;5.022764416067688;0.0;2015.6720470972355;1.0;803.3171354443688;0.0;1058.9301346247428;0.0;9185.42950319519;0.0;1738.2402549720098;1.0;969.2408091969068;1.0;890.6201195883482;5.0;410.9221082361353;3.0;799.6192556500508;0.0;3551.7256207557452;0.0;1013.3104756323526;1.0;899.8875344133821;5.0;633.7907333311111;0.0;6332.9677152261165;1.0;838.4673004185663;4.0;339.0086363306804;1
