id,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,year,win_team
71,40672,183331,230993,70812,163971,121716,186121,163199,37441,31014,159598,37439,151075,74663,33856,37350,167376,38160,200630,38131,56686,25462,1.91,3.4,4.0,1.95,3.3,3.9,1.8,3.4,4.0,1.85,3.4,4.0,0.0,0.0,0.0,2.0,3.3,3.75,1.91,3.4,4.2,1.95,3.5,4.33,1.95,3.3,3.8,1.95,3.3,3.8,2012,1
72,13345,40153,157901,38322,163227,109648,26455,38249,34334,38612,26612,26483,31296,245315,104482,26473,40521,178538,40444,95434,104045,158581,2.63,3.5,2.5,2.65,3.5,2.4,2.6,3.2,2.4,2.5,3.2,2.5,0.0,0.0,0.0,2.7,3.5,2.3,2.5,3.75,2.5,2.6,3.6,2.5,2.6,3.3,2.5,2.62,3.4,2.5,2011,0
73,181069,67958,49451,186621,346142,232299,173449,208929,282671,384343,467486,346114,179241,37965,306731,201804,67957,209782,166664,512734,68120,38323,1.36,4.6,8.5,1.4,4.33,8.0,1.4,4.4,7.3,1.36,4.33,8.0,1.36,5.25,9.41,1.35,4.6,7.5,0.0,0.0,0.0,1.36,5.25,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
74,27299,27303,36183,94886,30894,147729,30872,30834,95078,116772,27326,184554,114025,26588,38432,27412,37292,145551,129944,38398,30854,25957,1.2,6.5,13.0,1.22,6.0,10.5,1.25,5.0,10.0,1.22,6.5,11.0,0.0,0.0,0.0,1.2,6.0,15.0,1.2,6.5,13.0,1.2,6.5,15.0,1.22,6.0,11.0,1.22,6.0,12.0,2011,0
75,47532,110184,109647,31731,101042,279107,417818,42704,45860,20645,17855,26002,560852,424879,109649,299572,26539,150119,438572,37139,110161,26675,5.0,3.6,1.7,4.75,3.5,1.7,4.1,3.7,1.7,4.5,3.8,1.73,4.67,4.04,1.78,4.2,3.75,1.7,0.0,0.0,0.0,4.6,4.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
76,242243,164323,210392,473859,466480,179365,571681,215415,658786,274456,38382,346114,179241,27412,201804,306731,104410,209782,130027,166664,42706,346651,2.15,3.3,3.4,2.2,3.3,3.2,2.2,3.3,3.1,2.2,3.25,3.3,2.26,3.41,3.45,2.15,3.3,3.1,0.0,0.0,0.0,2.2,3.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
77,68422,58491,196221,26671,110113,142186,243424,67958,17855,71764,17761,26002,160599,37762,109651,26611,103899,109652,118730,157723,78409,45174,5.75,3.75,1.6,5.25,4.0,1.57,4.8,3.5,1.55,4.5,3.5,1.62,0.0,0.0,0.0,4.6,4.0,1.53,5.0,4.2,1.57,5.5,4.0,1.57,5.0,3.75,1.62,5.25,4.0,1.57,2011,1
78,7334,4939,102777,32717,32711,32694,13917,32907,41941,150707,243131,95336,41067,30425,40570,129819,185566,25382,107132,23574,35905,38614,8.0,4.5,1.4,6.25,4.4,1.38,7.5,4.2,1.35,7.0,4.33,1.44,0.0,0.0,0.0,7.5,4.2,1.44,6.0,4.5,1.44,8.5,4.75,1.4,7.0,4.2,1.4,8.0,4.33,1.4,2011,0
79,39170,178120,32769,73024,41497,39222,74034,317156,364520,282278,195199,169718,276738,30682,45413,34305,96398,26146,161328,41433,101422,292462,3.1,3.25,2.38,3.2,3.1,2.4,3.2,3.2,2.2,3.2,3.1,2.3,3.3,3.33,2.37,3.2,3.2,2.3,0.0,0.0,0.0,3.3,3.1,2.38,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
80,27615,39729,24484,25338,32597,24453,27702,57124,37521,32748,24549,30720,39555,34952,80562,39549,30721,32751,39349,26096,30743,39447,2.75,3.1,2.63,2.85,3.25,2.55,2.55,3.2,2.5,2.6,3.0,2.5,0.0,0.0,0.0,2.62,3.0,2.6,2.6,3.25,2.75,2.75,3.0,2.62,2.75,3.2,2.5,2.75,3.2,2.5,2010,1
81,215168,191080,200962,26255,27310,307021,27429,27427,71560,212867,31199,39566,276708,27425,245526,45464,37319,243829,114650,167589,26982,35997,1.5,4.33,6.0,1.48,4.4,6.25,1.45,4.0,7.0,1.44,4.5,6.5,1.53,4.55,6.75,1.53,4.0,6.0,1.5,4.0,6.0,1.533,4.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
82,178778,39841,303914,18904,443966,119525,34267,27420,212893,242709,71605,36878,30839,95081,12330,229759,40108,42297,166452,91984,212960,31906,1.91,3.75,3.9,2.0,3.5,3.5,2.0,3.3,3.6,2.0,3.75,3.6,1.99,3.91,3.82,2.0,3.4,3.8,0.0,0.0,0.0,2.0,3.6,3.75,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
83,37216,26618,37211,110168,110138,114688,26445,31205,33967,41295,26478,26536,26631,26532,110147,42703,26538,35718,26611,38229,26544,154235,4.75,3.6,1.73,4.45,3.35,1.72,3.9,3.3,1.75,4.33,3.4,1.67,0.0,0.0,0.0,4.33,3.6,1.7,4.75,3.5,1.73,4.33,3.5,1.73,4.5,3.5,1.7,4.75,3.5,1.67,2010,0
84,41066,127140,17480,391038,262930,159803,355744,190493,282295,25674,177683,23114,34259,35751,23697,180274,469296,95352,41896,275936,181255,177760,2.75,3.4,2.45,2.5,3.2,2.6,2.4,3.2,2.7,2.6,3.4,2.6,2.84,3.38,2.62,2.8,3.1,2.62,0.0,0.0,0.0,2.8,3.4,2.55,0.0,0.0,0.0,0.0,0.0,0.0,2015,0
85,182917,38994,30865,165823,32569,24154,39618,35327,144993,113836,30829,31465,77690,23268,24216,193859,23782,101192,26151,215384,36012,181276,1.73,3.75,5.5,1.7,3.6,5.0,1.65,3.6,5.1,1.7,3.6,5.0,1.76,3.94,5.02,1.75,3.4,5.0,1.67,3.8,5.0,1.75,3.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
86,109222,195335,394825,112205,46391,32999,37449,75192,369800,262592,183548,33764,181297,33024,159881,154938,45749,182224,604105,573793,639150,33028,3.4,3.3,2.2,3.4,3.3,2.25,2.9,3.3,2.3,3.4,3.25,2.15,3.5,3.41,2.27,3.2,3.2,2.3,0.0,0.0,0.0,3.4,3.4,2.25,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
87,27299,27303,68253,30704,30250,27461,27307,35997,26437,30249,2862,27424,27427,27492,36005,43210,27429,34681,49939,95078,27556,31199,1.75,3.6,4.5,1.8,3.3,4.15,1.8,3.4,4.3,1.8,3.3,3.75,0.0,0.0,0.0,1.73,3.25,4.2,1.83,3.4,4.0,1.75,3.3,4.35,1.8,3.4,4.25,1.83,3.4,4.2,2009,0
88,31465,30371,24023,30839,24846,30700,24156,39618,42714,30876,160196,31432,24208,39027,33086,31291,23782,38807,37459,37412,26181,15403,4.33,3.5,1.85,4.75,3.5,1.8,4.3,3.4,1.75,4.5,3.3,1.85,0.0,0.0,0.0,4.5,3.3,1.85,4.5,3.5,1.83,4.75,3.6,1.85,4.25,3.4,1.83,4.33,3.5,1.83,2012,1
89,38962,38347,178486,104415,149150,38354,37866,36522,150746,68120,5016,39573,67950,80184,94284,67941,37112,38969,178291,67957,154433,45490,2.38,3.25,2.75,2.4,3.1,2.75,2.4,3.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3.3,2.6,2.5,3.3,2.6,2.4,3.3,2.88,2.4,3.3,2.6,0.0,0.0,0.0,2011,0
90,157284,179791,19249,41318,30983,192325,27731,210278,346000,31614,27734,150747,27660,35244,40001,185925,317717,38393,66890,11685,30638,27657,2.5,3.1,2.9,2.5,3.1,2.9,2.3,3.2,3.0,2.4,3.2,3.0,2.54,3.17,3.21,2.4,3.1,3.1,2.38,3.13,3.0,2.55,3.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
91,37216,201934,157630,109649,180330,207243,199291,101588,26611,163205,143365,26510,209418,41162,184522,45481,161937,230133,110110,73447,163161,99306,1.67,3.75,5.0,1.62,3.75,4.6,1.6,3.6,4.8,1.62,3.5,4.5,1.73,4.06,4.86,1.62,4.0,4.5,1.67,3.75,5.0,1.7,4.0,5.0,1.62,3.75,4.6,1.67,3.75,4.75,2012,1
92,30669,29673,23334,32581,23091,23425,35466,24676,23538,23291,34433,31432,24226,34193,23837,23787,35443,24978,33049,24002,31953,31073,2.4,3.2,3.1,2.35,3.2,2.9,2.5,3.2,2.7,2.38,3.2,3.0,0.0,0.0,0.0,2.3,3.2,3.2,2.38,3.25,3.0,2.3,3.2,3.0,2.4,3.2,2.85,2.3,3.2,3.1,2009,0
93,72489,393287,68732,463810,275765,30275,118530,465568,502645,30278,294490,181654,174526,39070,142272,68796,206793,166717,68766,30978,69554,89251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
94,40709,46645,26327,93457,46540,31037,210451,5610,40018,210404,24753,30742,26154,30563,56916,26052,32575,26291,39993,31906,25496,134232,3.1,3.1,2.4,3.3,3.2,2.35,3.1,3.1,2.3,3.2,3.1,2.3,3.16,3.37,2.43,3.0,3.2,2.38,3.0,3.13,2.4,3.2,3.3,2.4,3.3,3.2,2.35,3.2,3.2,2.25,2012,1
95,26547,110116,37965,26470,26661,45944,26664,150119,26492,45839,40993,45836,95212,45485,163227,109649,26699,170441,42824,209429,73359,45830,1.57,3.8,6.0,1.55,3.65,5.4,1.55,3.6,4.6,1.5,3.6,5.5,0.0,0.0,0.0,1.5,3.75,6.0,1.57,3.75,6.0,0.0,0.0,0.0,1.55,3.75,5.25,1.5,3.8,6.0,2010,1
96,42141,195706,181548,207952,7663,7628,8784,66982,42554,185704,67401,25947,190525,16254,34268,30912,67332,31672,26781,41616,113227,66940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1
97,37868,25075,24150,33863,46353,24159,35443,160243,175947,33468,32627,38617,145002,23358,49709,23282,115980,34194,35556,24754,33692,24952,2.0,3.5,3.75,1.95,3.4,3.8,1.95,3.4,3.6,2.0,3.4,3.75,2.01,3.62,4.03,2.0,3.2,4.0,2.0,3.3,4.0,2.05,3.5,4.0,1.95,3.4,3.8,2.0,3.4,3.75,2012,1
98,94139,107588,36180,205893,196205,42860,35852,164259,35989,49825,501568,39566,36035,324910,27425,26660,66940,37319,266523,35997,26982,242308,2.6,3.4,2.7,2.65,3.2,2.65,2.3,3.3,2.9,2.6,3.3,2.62,2.63,3.49,2.83,2.7,3.1,2.7,0.0,0.0,0.0,2.55,3.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
99,26547,110116,37965,26470,26661,26664,45944,26455,26492,186136,40993,42829,39388,26723,72420,37789,178753,42596,110159,42707,30921,26625,2.0,3.4,3.75,1.95,3.4,3.5,2.0,3.3,3.1,2.0,3.2,3.2,0.0,0.0,0.0,2.0,3.5,3.6,2.0,3.5,3.5,1.95,3.5,3.75,2.0,3.5,3.1,2.05,3.4,3.4,2010,1
100,69259,112704,4747,32661,32891,78926,92790,34563,31984,43275,133997,9183,32563,46359,12985,32583,112297,70969,32617,32593,32591,105526,2.2,3.3,3.4,2.2,3.25,2.85,2.2,3.1,2.8,2.2,3.25,3.3,0.0,0.0,0.0,2.15,3.2,2.9,2.2,3.2,3.0,2.1,3.25,3.1,2.25,3.25,3.0,2.2,3.25,3.0,2009,0
101,41818,41809,41879,24235,39391,38060,41816,39386,6824,27733,41445,39401,31938,30928,41023,24130,37545,30682,27695,30714,38717,30709,5.0,3.8,1.67,5.15,3.9,1.58,4.9,3.5,1.7,4.5,3.3,1.67,0.0,0.0,0.0,5.0,3.6,1.62,5.0,3.8,1.65,5.0,3.6,1.67,5.0,3.7,1.65,4.0,4.0,1.7,2010,0
102,32418,32457,32412,32436,40570,32421,32453,33553,29720,32427,38966,43230,45891,23249,32553,24705,23254,37240,35527,32831,22969,32414,1.91,3.3,4.2,1.75,3.4,4.1,1.75,3.3,3.8,1.8,3.5,4.5,0.0,0.0,0.0,1.8,3.3,3.75,1.73,3.25,4.5,1.9,3.4,4.0,1.8,3.4,4.33,1.73,3.4,4.5,2008,1
103,71498,360918,28284,192065,74721,205034,33747,72623,39215,49836,174472,109222,35324,77741,30914,93484,30666,134236,93480,108568,39122,37506,2.63,3.3,2.63,2.65,3.3,2.6,2.65,3.2,2.55,2.75,3.3,2.5,2.91,3.44,2.59,2.8,3.1,2.62,2.75,3.3,2.6,2.88,3.4,2.62,2.65,3.3,2.6,2.7,3.3,2.5,2013,0
104,13033,179791,19249,41318,275034,188652,267863,192325,39357,196484,27734,163255,299370,212643,358155,293160,206322,41688,41540,187360,37457,104434,1.8,3.5,4.5,1.83,3.5,4.25,1.8,3.5,4.2,1.83,3.5,4.33,1.83,3.64,5.04,1.83,3.5,4.4,1.8,3.4,4.5,1.85,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
105,37900,554052,37886,298822,303179,208852,26771,11357,466132,47564,179402,67949,38789,38337,202471,37889,188231,190854,147732,178165,209855,231006,1.67,3.75,5.0,1.7,3.5,4.4,1.7,3.4,4.3,1.61,3.8,5.0,1.65,4.09,5.52,1.65,3.75,4.6,0.0,0.0,0.0,1.67,3.8,5.25,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
106,33914,32969,109786,32457,308932,25674,142357,23660,166963,25411,23412,13471,29198,25131,23512,162548,196828,35463,237563,34447,78901,35398,2.9,3.4,2.38,2.8,3.25,2.3,2.8,3.1,2.3,2.8,3.4,2.4,3.05,3.45,2.43,2.6,3.1,2.4,2.88,3.2,2.4,3.0,3.4,2.45,2.8,3.25,2.3,2.88,3.4,2.38,2012,0
107,115184,359188,30911,24493,108075,445868,39990,478393,488139,40819,468931,529324,292772,612747,214452,161396,30907,466308,512740,684978,352833,519575,1.73,3.6,4.75,1.78,3.6,4.75,1.8,3.4,4.35,1.75,3.5,4.75,1.8,3.76,5.06,1.75,3.6,4.6,0.0,0.0,0.0,1.75,3.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
108,34213,32659,32622,46337,25416,41896,212389,68400,32827,187189,177760,12318,162548,25131,32563,14039,35463,35972,34447,237563,243160,23512,2.75,3.3,2.5,2.75,3.25,2.45,2.5,3.1,2.6,2.62,3.3,2.6,0.0,0.0,0.0,2.62,3.2,2.5,2.8,3.1,2.5,2.75,3.5,2.5,2.65,3.2,2.5,2.6,3.3,2.6,2011,0
109,164354,568920,150299,186671,190010,150024,11726,361320,570835,214450,97496,40963,57071,240235,212511,162497,534684,163835,40187,274623,210956,388523,9.0,4.5,1.36,8.0,4.5,1.36,7.0,4.1,1.4,8.5,4.5,1.4,7.98,4.83,1.44,8.0,4.33,1.36,0.0,0.0,0.0,8.5,4.75,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
110,34213,180274,46337,177532,275936,25416,177760,41896,181255,46023,32827,32496,94332,40855,30904,32964,23839,23792,70360,24845,160936,46495,5.5,3.6,1.57,5.0,3.7,1.65,4.8,3.6,1.6,5.0,3.75,1.67,0.0,0.0,0.0,5.0,3.5,1.57,5.25,3.8,1.62,5.25,3.75,1.67,5.5,3.8,1.55,4.33,3.75,1.8,2012,0
111,94139,107588,41927,154245,196205,134217,27512,49825,27316,26675,107920,215168,191080,200962,109615,307021,37373,27429,27427,103686,212867,31199,4.5,3.75,1.73,4.5,3.8,1.72,4.2,3.5,1.8,4.5,3.75,1.72,4.75,3.97,1.79,4.5,3.5,1.8,4.5,3.6,1.73,4.5,3.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
112,40709,23075,46539,46540,33122,26324,41232,26121,26392,26364,26300,78904,41216,26308,40758,93317,5202,25525,56972,26222,26051,37756,2.0,3.2,4.0,2.0,3.1,3.85,2.05,3.15,3.6,1.91,3.0,3.75,0.0,0.0,0.0,2.05,3.1,4.0,2.05,3.0,4.2,1.95,3.2,4.0,2.0,3.1,3.75,2.0,3.1,3.75,2009,1
113,30720,23688,26099,32752,34534,30612,30731,32751,26096,41044,30729,30713,39422,35112,39419,24622,39207,31288,39367,33337,32747,49677,1.5,4.0,7.0,1.45,3.55,7.55,1.45,4.0,7.0,1.36,3.75,8.0,0.0,0.0,0.0,1.44,3.6,6.5,1.5,3.75,7.5,1.45,3.6,7.5,1.47,3.75,7.5,1.44,3.8,7.5,2009,1
114,23794,38899,40695,40005,24408,34601,47418,25668,24773,33881,30988,30726,30615,30620,30865,24150,40945,24148,30373,32569,70409,27430,5.5,3.75,1.67,5.25,3.6,1.63,4.4,3.5,1.7,5.0,3.75,1.67,0.0,0.0,0.0,5.0,3.5,1.73,5.25,3.5,1.75,6.0,3.75,1.67,5.0,3.6,1.67,4.75,3.5,1.73,2010,0
115,30859,31306,281207,30627,72541,30613,115067,94086,128864,107417,19243,24229,104482,24899,30929,308932,199834,109652,160243,31292,94550,479020,1.2,7.5,17.0,1.2,6.0,14.5,1.22,5.5,12.0,1.2,6.5,17.0,1.2,7.5,17.8,1.22,5.5,15.0,0.0,0.0,0.0,1.2,7.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
116,37193,42703,74663,193223,276121,161651,127130,23305,24123,38831,118528,169718,26111,35606,46539,78513,23688,75489,385437,143793,36378,46469,3.2,3.4,2.38,3.1,3.4,2.25,3.3,3.3,2.1,3.2,3.3,2.3,3.17,3.43,2.42,3.3,3.2,2.4,3.4,3.2,2.3,3.25,3.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
117,31465,30371,24004,23268,33086,36012,24006,39618,24011,30876,24160,30633,37266,23780,26777,24781,24020,24843,30338,24737,24741,31907,1.67,3.75,5.5,1.7,3.35,4.65,1.7,3.4,4.3,1.73,3.2,4.33,0.0,0.0,0.0,1.73,3.5,5.0,1.73,3.3,5.5,1.65,3.7,5.8,1.73,3.5,4.75,1.7,3.4,5.0,2008,1
118,40916,27276,110147,26532,42703,26538,150201,45879,209786,23148,229844,214984,41165,46079,164246,26797,31627,112471,27995,129915,112119,30503,1.75,3.6,4.75,1.8,3.4,3.95,1.85,3.3,3.6,1.73,3.4,4.0,0.0,0.0,0.0,1.73,3.8,4.0,1.8,3.75,4.0,1.75,3.5,4.75,1.75,3.5,4.1,1.73,3.6,4.5,2011,1
119,32584,196864,301237,168308,281099,391041,32711,127134,264839,356400,355739,148483,245022,109786,17600,318493,365666,23660,419765,356406,25411,35587,3.0,3.5,2.25,2.9,3.2,2.25,2.9,3.2,2.2,3.0,3.4,2.3,3.14,3.51,2.34,3.2,3.2,2.3,3.0,3.4,2.25,3.1,3.4,2.38,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
120,46705,93985,26250,26255,93466,37241,26371,134236,26325,26014,46711,39565,26141,33451,41312,26139,40010,31307,40012,40009,78186,32776,2.3,3.0,3.4,2.35,2.9,3.05,2.2,3.1,3.3,2.2,2.8,3.2,0.0,0.0,0.0,2.15,3.0,3.1,2.25,3.0,3.5,2.2,3.0,3.25,2.25,3.0,3.2,2.2,3.0,3.3,2009,1
121,27691,41930,27721,24443,39450,26214,170667,182776,41475,42425,113792,181910,39549,24504,41869,178120,39222,41629,154239,46374,30881,275122,2.1,3.25,3.5,2.05,3.25,3.7,2.0,3.3,3.6,2.15,3.25,3.4,2.11,3.36,4.01,2.15,3.2,3.5,2.05,3.2,3.6,2.15,3.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
122,27358,30255,71399,20396,27360,30707,40190,27363,36132,34102,31718,27313,27315,41927,35606,27310,42321,26545,36378,31235,25366,37550,2.75,3.3,2.5,2.85,3.05,2.4,2.55,3.3,2.55,2.5,3.25,2.4,0.0,0.0,0.0,2.62,3.2,2.3,2.88,3.2,2.5,2.7,3.25,2.35,2.8,3.25,2.5,2.7,3.3,2.5,2009,1
123,25563,45440,38385,121716,33767,37441,24099,24852,75194,150330,32764,30992,37470,32675,75397,37622,34381,37471,75192,40501,37461,37506,2.1,3.3,3.5,2.15,3.0,3.55,2.0,3.3,3.6,1.91,3.25,3.4,0.0,0.0,0.0,2.1,3.25,3.25,2.1,3.25,3.25,2.1,3.3,3.3,2.1,3.25,3.4,2.1,3.25,3.2,2009,0
124,26275,18636,26176,179791,46338,11324,93347,179845,26420,161291,46662,30742,26154,30918,77741,51409,32575,179410,26160,37950,107417,26332,3.5,3.0,2.25,3.3,3.2,2.15,3.3,3.1,2.1,3.0,2.88,2.25,0.0,0.0,0.0,3.3,3.2,2.25,3.4,3.0,2.2,3.6,3.2,2.25,3.2,3.1,2.2,3.2,3.1,2.2,2010,0
125,94678,37844,42527,38625,35682,114742,132843,95233,41084,79246,124144,41618,40536,18904,128106,41923,32596,207236,41116,187666,34102,36025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1
126,150236,26476,149855,37188,37171,33683,17848,101042,45824,12386,150213,37206,195783,72420,45496,277849,117541,212500,3441,97470,38999,188557,1.67,3.75,5.0,1.75,3.5,4.5,1.75,3.4,4.0,1.73,3.4,4.0,0.0,0.0,0.0,1.62,3.75,4.8,1.7,3.6,5.0,1.75,3.8,5.0,1.75,3.5,4.33,1.73,3.5,4.75,2012,1
127,27424,27461,469700,177715,30987,141699,178781,178784,30840,304733,193530,184554,278815,114025,40735,33579,269788,207236,192625,38398,25819,58346,2.3,3.5,2.9,2.35,3.5,2.85,2.3,3.3,2.9,2.3,3.4,3.0,2.29,3.72,3.17,2.3,3.2,3.2,2.25,3.4,3.0,2.3,3.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
128,25947,16254,320183,34268,190525,67349,207293,113227,31672,25860,71764,67311,112981,108521,8800,42258,264201,66933,114738,158253,66583,34082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
129,50065,41120,39967,26521,26304,41019,30908,41122,39987,33100,40659,41097,39199,35637,26244,71603,26120,37429,40685,33769,33074,31092,2.63,2.8,3.1,2.35,3.0,2.9,2.4,2.95,3.1,2.25,2.88,3.0,0.0,0.0,0.0,2.4,2.9,2.75,2.7,3.0,2.8,2.38,2.9,3.0,2.5,3.0,2.8,2.5,2.88,2.88,2009,0
130,254472,98057,171094,32844,180274,25416,35463,118897,190851,118896,31916,252672,25131,94467,190846,14039,419207,393272,540680,34447,243068,177760,1.45,4.5,6.5,1.42,4.1,6.75,1.45,3.9,6.5,1.48,4.33,6.5,1.5,4.67,7.0,1.53,4.0,6.0,0.0,0.0,0.0,1.45,4.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1
131,40959,164001,145584,149959,43285,40956,11788,26853,25108,163999,40955,32034,45316,150018,113976,45294,181194,164137,150268,40181,78544,171242,1.91,3.3,4.2,1.9,3.15,3.85,1.8,3.0,4.4,1.8,3.1,4.0,0.0,0.0,0.0,1.9,3.1,4.0,1.91,3.1,4.0,1.8,3.2,4.33,1.9,3.1,4.0,1.91,3.1,3.75,2010,0
132,34421,34987,24230,25005,111865,35327,25150,97988,24890,127857,34466,24224,25518,26209,30929,29581,33852,40565,30360,34574,30623,30619,2.25,3.3,3.25,2.3,3.15,2.85,2.1,3.1,3.2,2.25,3.25,3.25,0.0,0.0,0.0,2.2,3.3,3.3,2.25,3.3,3.2,2.25,3.3,3.25,2.2,3.25,3.25,2.3,3.4,3.1,2008,1
133,30380,159833,26108,30354,40006,30895,115681,31097,31921,30735,30348,40602,24903,72417,33408,23133,96456,46354,24583,47194,24698,23499,1.29,5.5,11.0,1.3,5.25,9.0,1.35,4.5,7.3,1.36,4.5,10.0,0.0,0.0,0.0,1.3,5.5,9.0,1.33,5.25,8.5,1.3,5.75,11.0,1.3,5.0,9.0,1.3,5.0,10.0,2012,0
134,463957,522276,13437,172896,77778,181227,275992,179818,309890,429914,179817,277487,281840,69553,89827,432825,114816,79241,249550,361714,450740,179311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0
135,39401,31938,30928,41023,39490,39376,41329,33337,33782,30714,39447,42422,46875,39643,41318,109298,25818,27731,111862,49860,27734,41542,1.8,3.25,5.0,1.7,3.4,5.0,1.75,3.3,4.4,1.67,3.5,5.5,0.0,0.0,0.0,1.83,3.6,4.2,1.7,3.5,5.5,1.83,3.5,5.0,1.73,3.3,5.0,1.75,3.4,5.0,2010,1
136,41301,41315,57078,40721,418137,166020,41216,26423,196947,14521,41240,50065,251243,26155,93485,150869,210128,33128,210122,40725,67890,18734,2.25,3.0,3.5,2.35,3.1,3.2,2.3,3.1,3.1,2.4,3.0,3.2,2.43,3.1,3.45,2.4,3.1,3.1,2.3,3.0,3.13,2.4,3.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
137,40602,111800,23115,24903,23727,23528,25070,24583,47194,35493,37166,169718,46539,35606,26005,78541,23678,75489,24011,31013,30843,37950,5.5,3.6,1.67,5.0,3.8,1.7,4.3,3.4,1.75,5.5,3.5,1.67,0.0,0.0,0.0,5.5,3.4,1.7,5.0,3.8,1.67,5.5,3.8,1.7,4.75,3.6,1.7,4.75,3.6,1.73,2011,0
138,22998,154271,23837,26777,146830,198510,28901,8985,160194,25537,363340,69650,32870,257847,161414,93484,160713,182223,30630,184360,148315,23264,2.1,3.4,4.0,2.1,3.2,3.6,2.0,3.3,3.6,2.15,3.3,3.75,2.08,3.42,4.05,2.15,3.1,3.8,0.0,0.0,0.0,2.15,3.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
139,42422,98254,19327,301456,130155,206508,49970,214972,163670,282770,155738,39170,178120,32769,73024,41497,27685,74034,317156,364520,183059,195199,1.57,4.0,6.5,1.62,3.75,6.0,1.55,3.9,5.6,1.6,3.8,6.0,1.6,4.06,6.8,1.6,4.0,5.5,0.0,0.0,0.0,1.57,3.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
140,36374,23939,109897,23818,24744,118390,34590,24223,160496,34543,26347,36283,40022,32581,23091,23435,23538,23099,31317,23225,33138,34433,2.0,3.4,3.8,1.95,3.35,3.7,2.0,3.3,3.3,1.91,3.5,3.75,0.0,0.0,0.0,2.0,3.4,3.75,2.0,3.4,4.0,2.05,3.4,4.0,2.0,3.25,3.75,2.05,3.25,3.6,2011,1
141,361717,361718,500618,191972,191793,264089,420224,150047,362205,610273,535701,426359,150064,96968,246331,474736,281628,16475,263260,477023,159598,198343,4.0,3.4,1.91,4.0,3.25,1.91,3.4,3.2,2.0,4.0,3.3,1.95,4.13,3.47,2.02,3.8,3.2,1.95,0.0,0.0,0.0,4.1,3.4,1.95,0.0,0.0,0.0,0.0,0.0,0.0,2016,0
